municipality,year,33,11,6,3,24,15,12,25,4,30,41,29,20,39,31,target,target_increase,prev_count
Manicoré,2017,764188,558143,5036377,44029582,11310,1449777,2510715,1603.0,21595.0,,49.0,5750.0,,,,1,0,345.0
Tabatinga,2017,104833,32367,972208,2514205,15703,14871,479,5.0,,,,,,,,1,0,22.0
Anori,2017,713343,295075,3615195,2099515,2325,31732,12256,,15.0,,,,,,,1,0,6.0
Apuí,2017,278244,18275,1535101,57062653,5553,2230876,52112,62.0,31455.0,,54.0,4176.0,,,,1,0,649.0
Novo Airão,2017,1237797,219842,7736828,33003545,4334,52639,1944,,45.0,,121.0,,,,,1,1,10.0
Envira,2017,74184,12477,449883,7726928,4207,199601,549,6.0,7.0,,,,,,,1,0,43.0
Atalaia do Norte,2017,329934,46143,5170889,79764862,3041,14635,596,5.0,,,,,,,,1,1,13.0
Itapiranga,2017,240629,93187,241416,4212695,1898,61229,2488,85.0,,,25.0,,,,,1,1,12.0
Novo Aripuanã,2017,771199,185078,3178738,40393520,4779,924137,886585,1667.0,14261.0,11362.0,,15904.0,,,,1,0,234.0
Fonte Boa,2017,766242,167058,8512682,4109717,3600,25006,26047,,49.0,,,,,,,1,0,39.0
Maués,2017,1226542,366220,1909086,40911561,6145,445970,20047,88.0,13750.0,6303.0,14.0,73.0,,,,1,0,96.0
Coari,2017,2710477,581913,9391701,52262169,12329,69551,13043,,,,,,,,,1,0,35.0
Manacapuru,2017,1519447,556142,2457161,3128811,15605,488286,54380,100.0,,,,,,,,1,0,48.0
Manaquiri,2017,314101,189174,1261150,2510839,1461,132248,44892,10.0,26.0,,,,,,,1,1,9.0
São Gabriel da Cachoeira,2017,1469909,415380,20220977,98529234,9420,8499,45162,,13.0,148.0,,,,,,1,0,27.0
Caapiranga,2017,306357,148226,1203395,8743077,1537,114663,74651,,,,,,,,,1,1,9.0
Borba,2017,1708004,467124,5416870,41686630,4694,237493,144526,35.0,314.0,,,,,,,1,1,16.0
Urucará,2017,659295,221476,1539394,28636820,3253,135890,7671,75.0,1.0,30974.0,451.0,92.0,,,,1,1,4.0
Manaus,2017,1626483,95920,632832,9819597,282813,291222,5630,1281.0,30.0,8521.0,,,2023.0,,,1,1,13.0
Codajás,2017,1479056,504265,6114659,12799452,2594,39099,14338,,,,,,,,,1,0,20.0
São Paulo de Olivença,2017,635986,77653,3923585,17378531,10333,28372,3943,9.0,,,,,,,,1,0,15.0
Alvarães,2017,187745,35936,470632,5908495,1344,33478,1224,6.0,5.0,,,,,,,1,1,34.0
Canutama,2017,339334,166806,5892279,30015168,2631,943047,555964,38.0,18347.0,,177.0,,,,,1,0,244.0
Amaturá,2017,310857,28005,2037572,2932596,3247,12213,2680,,,,,,,,,1,1,3.0
São Sebastião do Uatumã,2017,530538,100473,637718,10501936,3133,137836,5175,303.0,9.0,,46.0,,,,,1,1,9.0
Nova Olinda do Norte,2017,452054,145014,969670,4534346,3254,136582,13624,,48.0,,,,,,,1,1,34.0
Urucurituba,2017,941535,831983,1257907,102745,2873,69677,598,,,,51.0,,,,,1,1,1.0
Iranduba,2017,354871,108608,363428,1418634,21464,215137,959,172.0,,,,,,,,1,0,20.0
Carauari,2017,426700,72471,5480873,22871725,4116,92154,820,54.0,255.0,,,,,,,1,0,14.0
Jutaí,2017,1210719,152170,9756126,66780620,2442,51485,13070,7.0,428.0,,,,,,,1,1,16.0
Santa Isabel do Rio Negro,2017,746759,482472,14360624,54469849,3077,19651,100681,104.0,153.0,,,3420.0,,,,1,1,6.0
Beruri,2017,1004329,307227,4547353,13651700,2088,88617,5622,20.0,38.0,,,,,,,1,0,24.0
Benjamin Constant,2017,172833,34408,879302,8636105,11227,11259,570,,,,,,,,,1,1,5.0
Itamarati,2017,294384,44640,2730559,25337028,1700,35910,704,,,,,,,,,1,1,5.0
Tapauá,2017,1336314,822196,14799470,78510476,1828,74887,4179,7.0,206.0,,,,,,,1,0,31.0
Boa Vista do Ramos,2017,384802,317572,739038,1333359,1881,118721,5464,15.0,,,9.0,,,,,1,1,6.0
Lábrea,2017,538082,338675,6184508,64657819,7498,4396085,980200,189.0,10509.0,3441.0,20702.0,2454.0,,,,1,0,1030.0
Careiro,2017,315055,270364,1656433,3985322,3556,554771,47750,42.0,199.0,184.0,,,,,,1,1,18.0
Maraã,2017,1601172,867087,10091780,6241718,1626,16253,24512,,,,,,,,,1,1,16.0
Nhamundá,2017,1024551,401016,565222,13564003,1168,194894,5686,374.0,153.0,,381.0,,,,,1,1,21.0
Anamã,2017,193252,64559,665913,1773019,527,11885,32074,2.0,,,,,,,,1,1,9.0
Itacoatiara,2017,1896312,588208,1974758,4785133,20627,643471,51402,320.0,,1249.0,3.0,,,,,1,1,97.0
Careiro da Várzea,2018,662481,587548,785840,519218,716,356187,31767,,,,,,,,,1,0,96.0
Santo Antônio do Içá,2018,586799,25784,4150065,9067877,10561,11716,10250,,,,,,,,,1,0,22.0
Boca do Acre,2018,158536,53775,687436,21219919,5422,2185178,7076,464.0,1607.0,,1394.0,,,,,1,1,462.0
Tonantins,2018,369589,66141,2116200,4645283,2532,11287,8919,,,,,,,,,1,0,16.0
Tefé,2018,699988,120001,1968630,23701085,8950,79320,4335,,361.0,,,,,,,1,1,64.0
Uarini,2018,545636,88994,3340002,7489194,2100,32297,13310,28.0,,,,,,,,1,1,33.0
Guajará,2018,43776,15550,1185223,6876269,4019,422394,1627,52.0,7.0,,,,,,,1,1,53.0
Autazes,2018,1176512,491146,1432897,4622462,8308,774265,73003,,157.0,,,,,,,1,0,324.0
Japurá,2018,1484717,135536,7759750,52988247,1150,14019,6633,,,137.0,,,,,,1,0,22.0
Parintins,2018,2193665,858899,947146,2155580,17647,484025,12164,172.0,,,317.0,,,,,1,1,27.0
Humaitá,2018,804298,742237,6132820,28198744,16317,718408,701956,19.0,8873.0,,37.0,,,,,1,1,168.0
Barcelos,2018,4674120,8044219,36842120,86859166,3799,41189,388315,231.0,14375.0,,3490.0,6708.0,,,,1,1,16.0
Juruá,2018,697103,177292,6950275,13907640,2024,35291,15472,,,,,,,,,1,1,8.0
Pauini,2018,269281,72108,1874633,44599250,2911,158476,3647,80.0,227.0,,,,,,,1,1,41.0
Presidente Figueiredo,2018,2735921,310790,1112365,23795676,8086,288463,65809,18.0,173.0,60287.0,1149.0,,46033.0,,,1,0,85.0
Ipixuna,2018,128850,26697,2112991,11198993,4606,177232,809,,6.0,,,,,,,1,1,24.0
Rio Preto da Eva,2018,13444,7679,171872,6108760,3766,201988,3375,36.0,,582.0,87.0,,,,,1,0,29.0
Eirunepé,2018,232852,66051,2438771,13964822,6067,155061,781,52.0,11.0,,,,,,,1,1,32.0
Barreirinha,2018,858702,455268,678970,4178508,4552,247080,19932,210.0,,,80.0,,,,,1,0,39.0
Silves,2018,601505,169716,263761,3026738,1503,93206,13498,11.0,,,,,,,,1,0,32.0
Manicoré,2018,786371,543848,5043527,43950157,11329,1514532,2510076,1766.0,21593.0,,138.0,5752.0,,,,1,0,262.0
Tabatinga,2018,109009,23425,973051,2513628,15847,18872,822,16.0,,,,,,,,1,0,9.0
Anori,2018,768666,242372,3621204,2101456,2336,24844,8567,2.0,9.0,,,,,,,1,0,3.0
Apuí,2018,281169,17432,1531527,56888043,5566,2407639,50933,70.0,31927.0,,79.0,4176.0,,,,1,0,524.0
Novo Airão,2018,1229875,227669,7738973,33005807,4340,48470,1774,,45.0,,143.0,,,,,1,0,21.0
Envira,2018,71623,13777,450090,7716657,4248,210903,520,17.0,7.0,,,,,,,1,1,42.0
Atalaia do Norte,2018,338963,39909,5168319,79764761,3033,14691,438,10.0,,,,,,,,1,0,20.0
Itapiranga,2018,238777,95006,243418,4214694,1913,56758,2931,76.0,7.0,,72.0,,,,,1,0,23.0
Novo Aripuanã,2018,785012,176386,3175356,40244980,4795,1067980,889183,1855.0,14135.0,11646.0,4.0,15898.0,,,,1,1,207.0
Fonte Boa,2018,762198,174021,8511875,4110536,3613,22786,25323,,49.0,,,,,,,1,0,4.0
Maués,2018,1210107,379745,1923720,40914596,6163,429532,20439,88.0,14211.0,7093.0,32.0,73.0,,,,1,0,93.0
Coari,2018,2716985,578832,9391354,52262949,12367,68376,10320,,,,,,,,,1,0,29.0
Manacapuru,2018,1379881,694149,2481365,3163956,15836,437214,47394,135.0,,,,,,,,1,0,28.0
Manaquiri,2018,268069,233716,1262717,2510463,1509,133322,44071,10.0,24.0,,,,,,,1,0,11.0
São Gabriel da Cachoeira,2018,1463147,446015,20201776,98524557,9426,8608,45063,35.0,13.0,148.0,,,,,,1,1,17.0
Caapiranga,2018,289926,164591,1214588,8755894,1548,100506,64848,,,,,,,,,1,0,13.0
Borba,2018,1719246,458854,5425849,41695124,4822,216304,145114,71.0,306.0,,,,,,,1,0,68.0
Urucará,2018,600621,278211,1543096,28638681,3285,131349,7907,106.0,1.0,31828.0,215.0,92.0,,,,1,1,7.0
Manaus,2018,1609840,111101,634450,9815753,284251,292208,6484,1619.0,21.0,8604.0,,,2021.0,,,1,0,24.0
Codajás,2018,1513382,471660,6118152,12804137,2601,33398,10133,,,,,,,,,1,1,15.0
São Paulo de Olivença,2018,644667,63998,3927669,17379186,10371,28233,4241,48.0,,,,,,,,1,0,12.0
Alvarães,2018,185634,37386,470789,5909918,1353,31955,1819,6.0,5.0,,,,,,,1,0,61.0
Canutama,2018,336431,167711,5887882,29975338,2654,989066,556285,33.0,18303.0,,87.0,,,,,1,1,155.0
Amaturá,2018,313587,24350,2041330,2932713,3217,10460,1513,,,,,,,,,1,0,7.0
São Sebastião do Uatumã,2018,532777,100192,640455,10503690,3144,131123,5439,306.0,9.0,,33.0,,,,,1,0,52.0
Nova Olinda do Norte,2018,446949,149351,973391,4536603,3290,131394,13566,,49.0,,,,,,,1,0,52.0
Iranduba,2018,319529,142829,364580,1429531,22056,203172,1337,239.0,,,,,,,,1,0,19.0
Carauari,2018,409432,85410,5484543,22872966,4164,90636,1688,56.0,273.0,,,,,,,1,1,6.0
Jutaí,2018,1208338,164290,9746710,66779634,2455,52333,12868,9.0,430.0,,,,,,,1,0,47.0
Santa Isabel do Rio Negro,2018,737647,502759,14362326,54457129,3080,18136,102075,114.0,159.0,,,3420.0,,,,1,0,17.0
Beruri,2018,1027879,290043,4551414,13653567,2134,80058,1859,19.0,21.0,,,,,,,1,1,15.0
Benjamin Constant,2018,188341,16260,881663,8636290,11012,11844,293,,,,,,,,,1,0,15.0
Itamarati,2018,285628,51404,2731467,25337539,1750,35640,1497,,,,,,,,,1,1,6.0
Tapauá,2018,1329696,826327,14796906,78500738,1825,88894,4964,16.0,197.0,,,,,,,1,1,29.0
Boa Vista do Ramos,2018,370348,327337,753019,1335850,1963,106464,5850,16.0,,,14.0,,,,,1,0,13.0
Lábrea,2018,528009,347397,6170887,64381410,7537,4694227,980459,268.0,10558.0,3442.0,13514.0,2454.0,,,,1,1,490.0
Careiro,2018,296741,288308,1676870,3996485,3577,528608,42651,74.0,179.0,184.0,,,,,,1,0,25.0
Maraã,2018,1606659,859149,10091566,6242125,1636,16510,26503,,,,,,,,,1,0,27.0
Nhamundá,2018,980038,442837,571133,13568361,1162,186672,6036,394.0,157.0,,658.0,,,,,1,1,44.0
Anamã,2018,195711,61156,671909,1774710,581,11774,25388,2.0,,,,,,,,1,0,12.0
Itacoatiara,2018,1751145,725054,2000657,4796351,20863,610600,55192,367.0,,1260.0,1.0,,,,,1,0,110.0
Careiro da Várzea,2019,711945,548097,804487,513428,717,332200,32878,,,,,,,,,1,1,50.0
Santo Antônio do Içá,2019,590195,25690,4151011,9066552,10552,12146,6906,,,,,,,,,1,1,4.0
Boca do Acre,2019,159267,54038,681152,21032893,5630,2377542,7403,583.0,1490.0,,809.0,,,,,1,0,704.0
Tonantins,2019,371972,67213,2111306,4644914,2552,11500,10494,,,,,,,,,1,1,1.0
Tefé,2019,723463,104200,1965714,23697090,8989,81460,1387,,367.0,,,,,,,1,0,93.0
Uarini,2019,563620,80297,3331577,7485304,2099,35229,13400,35.0,,,,,,,,1,0,55.0
Guajará,2019,49207,11439,1182199,6851697,4027,448953,1354,34.0,7.0,,,,,,,1,1,108.0
Autazes,2019,1234790,439947,1448876,4620036,8318,760707,65919,,157.0,,,,,,,1,1,133.0
Japurá,2019,1495828,132145,7753084,52987042,1149,14382,6416,,,133.0,,,,,,1,0,19.0
Parintins,2019,2314018,742941,962454,2178702,17658,437668,15851,74.0,,,249.0,,,,,1,0,47.0
Humaitá,2019,840238,721265,6124227,28109517,16328,797434,705495,51.0,9118.0,,28.0,,,,,1,1,226.0
Barcelos,2019,4644628,8150264,36753932,86858018,3803,45270,397228,205.0,14391.0,,3278.0,6703.0,,,,1,1,24.0
Juruá,2019,713707,171309,6937270,13907785,2026,34936,18064,,,,,,,,,1,0,16.0
Pauini,2019,268730,72788,1874135,44585915,2913,172308,3490,92.0,242.0,,,,,,,1,0,57.0
Presidente Figueiredo,2019,2829154,228976,1107131,23784320,8126,296523,64927,24.0,188.0,58959.0,466.0,,45976.0,,,1,1,55.0
Ipixuna,2019,134396,23294,2108113,11183814,4564,195591,400,5.0,6.0,,,,,,,1,1,47.0
Rio Preto da Eva,2019,13340,8006,172291,6107807,3803,201364,4299,32.0,,584.0,62.0,,,,,1,1,26.0
Eirunepé,2019,226113,73618,2437705,13959347,6082,160499,981,110.0,12.0,,,,,,,1,0,36.0
Barreirinha,2019,887281,432721,688444,4188611,4578,219578,21834,194.0,,,61.0,,,,,1,1,18.0
Silves,2019,613947,157502,264780,3027622,1517,89996,14562,11.0,,,,,,,,1,1,8.0
Manicoré,2019,802593,536713,5044017,43849529,11351,1604461,2509017,3913.0,21603.0,,134.0,5754.0,,,,1,1,222.0
Tabatinga,2019,110648,21241,970761,2513113,15877,20393,2578,56.0,,,,,,,,1,1,3.0
Apuí,2019,281316,17437,1528948,56548952,5589,2749610,50372,79.0,31961.0,,119.0,4178.0,,,,1,1,499.0
Novo Airão,2019,1255944,213239,7729146,33006436,4337,46334,1551,,45.0,,64.0,,,,,1,1,8.0
Envira,2019,71105,14391,448462,7698052,4276,230953,575,20.0,8.0,,,,,,,1,0,96.0
Atalaia do Norte,2019,341847,31125,5173689,79765391,3084,14569,430,,,,,,,,,1,1,9.0
Itapiranga,2019,241323,93656,244873,4218184,1955,50317,3222,61.0,26.0,,34.0,,,,,1,1,3.0
Novo Aripuanã,2019,787896,177242,3168462,39990151,4815,1323027,891879,1951.0,14300.0,11591.0,24.0,15896.0,,,,1,1,229.0
Fonte Boa,2019,774225,174292,8496504,4110673,3621,22475,28563,,48.0,,,,,,,1,1,2.0
Maués,2019,1223154,372284,1939033,40907606,6165,414650,19880,92.0,14536.0,8288.0,37.0,73.0,,,,1,1,56.0
Coari,2019,2734803,569099,9381212,52262608,12349,70068,11045,,,,,,,,,1,1,26.0
Manacapuru,2019,1619513,490787,2469683,3193379,16041,380745,49554,136.0,,,93.0,,,,,1,1,24.0
Manaquiri,2019,319736,194303,1255475,2509023,1534,124615,49179,12.0,24.0,,,,,,,1,1,6.0
São Gabriel da Cachoeira,2019,1461555,419538,20223397,98528070,9435,11190,45367,96.0,13.0,148.0,5.0,,,,,1,1,43.0
Caapiranga,2019,329734,132786,1211296,8760619,1570,93408,62467,,,,20.0,,,,,1,0,11.0
Borba,2019,1753500,433687,5429419,41694094,4873,202825,146851,129.0,312.0,,,,,,,1,1,38.0
Urucará,2019,652858,226585,1547693,28645898,3321,118747,8701,61.0,2.0,31316.0,119.0,92.0,,,,1,1,9.0
Manaus,2019,1639508,89464,629920,9816940,285582,285580,7068,1460.0,16.0,8597.0,197.0,,2020.0,,,1,1,13.0
Codajás,2019,1533719,468006,6104044,12803683,2602,32644,8765,,,,,,,,,1,1,17.0
São Paulo de Olivença,2019,646695,63194,3925751,17379731,10403,26760,5816,62.0,,,,,,,,1,1,3.0
Alvarães,2019,192197,33737,469141,5906851,1356,34382,1195,1.0,5.0,,,,,,,1,0,54.0
Canutama,2019,339313,166828,5881799,29896715,2669,1069126,558822,31.0,18384.0,,103.0,,,,,1,0,261.0
São Sebastião do Uatumã,2019,536542,98160,644722,10508859,3174,119094,6317,230.0,9.0,,62.0,,,,,1,1,9.0
Nova Olinda do Norte,2019,452727,145504,973334,4533219,3290,132294,14176,,51.0,,,,,,,1,1,22.0
Urucurituba,2019,969703,780564,1296381,105666,2939,51385,720,1.0,,,10.0,,,,,1,1,2.0
Iranduba,2019,353975,113035,362543,1436756,22509,192787,1264,254.0,,,150.0,,,,,1,0,15.0
Carauari,2019,413835,87193,5479470,22874257,4175,88608,1275,103.0,251.0,,,,,,,1,0,19.0
Jutaí,2019,1224389,170359,9720464,66778305,2489,53756,16873,2.0,430.0,,,,,,,1,1,14.0
Santa Isabel do Rio Negro,2019,737988,493762,14357974,54468218,3078,17461,104604,110.0,184.0,,,3419.0,,,,1,1,8.0
Beruri,2019,1034719,287108,4546877,13651573,2154,81996,2535,11.0,21.0,,,,,,,1,1,20.0
Benjamin Constant,2019,186453,16184,882843,8635434,11178,13242,364,,,,,,,,,1,1,4.0
Itamarati,2019,288329,53341,2728419,25336989,1739,34819,1284,5.0,,,,,,,,1,0,9.0
Tapauá,2019,1385699,784437,14788995,78476328,1818,108879,3077,8.0,323.0,,,,,,,1,0,77.0
Boa Vista do Ramos,2019,378240,317123,770034,1342073,1974,85584,5819,14.0,,,,,,,,1,1,6.0
Lábrea,2019,544501,337173,6159973,63871589,7549,5208873,980500,164.0,10677.0,3465.0,13243.0,2455.0,,,,1,0,633.0
Careiro,2019,313211,288642,1711227,4015293,3604,472183,29025,113.0,164.0,184.0,24.0,,,,,1,1,11.0
Maraã,2019,1679856,804607,10077732,6241160,1653,16180,22960,,,,,,,,,1,0,27.0
Nhamundá,2019,1026362,397555,579304,13578363,1156,166438,7519,366.0,176.0,,211.0,,,,,1,0,66.0
Anamã,2019,201037,58228,656345,1771111,629,13530,40327,19.0,,,,,,,,1,1,3.0
Itacoatiara,2019,1893605,595135,2008480,4802025,20920,582145,57458,415.0,,1255.0,55.0,,,,,1,1,58.0
Careiro da Várzea,2020,704605,560054,800745,513169,721,330027,34434,,,,,,,,,1,0,113.0
Santo Antônio do Içá,2020,590066,24999,4146170,9063798,10592,15409,12013,5.0,,,,,,,,1,1,13.0
Boca do Acre,2020,157577,54894,668649,20848406,5813,2574327,7987,903.0,1442.0,,809.0,,,,,1,1,551.0
Tonantins,2020,370980,67441,2108755,4644885,2575,11976,13339,,,,,,,,,1,1,2.0
Tefé,2020,701552,117881,1969321,23678995,9062,102455,2972,55.0,375.0,,,,,,,1,1,86.0
Uarini,2020,547336,85989,3340069,7480596,2100,41396,14048,27.0,,,,,,,,1,1,27.0
Guajará,2020,47819,12763,1180207,6828008,4038,474326,1730,26.0,,,,,,,,1,1,147.0
Autazes,2020,1216500,458291,1456733,4613996,8340,757147,67567,,170.0,,,,,,,1,0,230.0
Japurá,2020,1495143,145772,7738230,52985134,1153,17987,6629,,,136.0,,,,,,1,1,6.0
Parintins,2020,2198289,863085,957111,2178797,17781,436320,17852,131.0,,,249.0,,,,,1,0,43.0
Humaitá,2020,818089,739344,6123213,27996358,16376,915105,704723,1213.0,9221.0,,66.0,,,,,1,0,271.0
Barcelos,2020,4638640,8153936,36764017,86830151,3829,45929,416565,250.0,14624.0,,3096.0,6703.0,,,,1,0,99.0
Juruá,2020,714287,163717,6941592,13905729,2032,39371,18369,,,,,,,,,1,1,4.0
Pauini,2020,265558,75406,1868953,44562062,2915,200896,4440,167.0,217.0,,,,,,,1,1,51.0
Presidente Figueiredo,2020,2758679,283943,1113894,23777805,8161,305449,70233,44.0,207.0,59613.0,753.0,,45987.0,,,1,0,89.0
Ipixuna,2020,131845,24856,2106319,11173761,4616,208046,730,,11.0,,,,,,,1,1,55.0
Rio Preto da Eva,2020,12826,8432,172487,6102426,3845,206264,4633,29.0,,583.0,62.0,,,,,1,0,60.0
Eirunepé,2020,235072,68054,2433018,13954779,6105,166845,436,134.0,25.0,,,,,,,1,1,25.0
Barreirinha,2020,864639,457403,686040,4184613,4608,222121,23607,180.0,,,91.0,,,,,1,0,70.0
Silves,2020,603067,169196,264348,3027759,1519,87790,16237,11.0,,,5.0,,,,,1,0,22.0
Manicoré,2020,772543,561840,5034320,43732145,11423,1733138,2513220,3411.0,21194.0,,98.0,5752.0,,,,1,1,256.0
Tabatinga,2020,107982,22089,975527,2512260,15949,19614,1134,115.0,,,,,,,,1,0,58.0
Anori,2020,727153,289361,3606101,2101178,2396,29643,13619,5.0,,,,,,,,1,1,1.0
Apuí,2020,279640,18577,1528036,56232698,5595,3062571,51547,86.0,35549.0,,90.0,4172.0,,,,1,1,549.0
Novo Airão,2020,1234685,225823,7734377,33005876,4363,48690,2978,,45.0,,258.0,,,,,1,0,29.0
Envira,2020,70297,16453,445600,7683220,4288,247244,717,16.0,7.0,,,,,,,1,0,82.0
Atalaia do Norte,2020,333269,31350,5181620,79762994,3120,17274,482,5.0,,,,,,,,1,0,26.0
Itapiranga,2020,241512,96196,242195,4217090,1979,51211,3328,71.0,31.0,,39.0,,,,,1,0,11.0
Novo Aripuanã,2020,781756,182566,3161509,39849703,4845,1467378,894563,2559.0,14350.0,12035.0,75.0,15895.0,,,,1,0,291.0
Maués,2020,1216978,380811,1936615,40879951,6172,438546,21783,98.0,14904.0,9840.0,26.0,73.0,,,,1,1,92.0
Coari,2020,2618787,681330,9377187,52255717,12407,77315,18441,1.0,,,,,,,,1,1,38.0
Manacapuru,2020,1445110,626078,2442513,3195386,16190,384857,109400,160.0,,,237.0,,,,,1,1,45.0
Manaquiri,2020,283803,224890,1243625,2506655,1578,123201,69975,8.0,24.0,,137.0,,,,,1,1,13.0
São Gabriel da Cachoeira,2020,1459240,425146,20216738,98510602,9441,29918,47341,186.0,13.0,149.0,5.0,,,,,1,0,156.0
Caapiranga,2020,285783,172256,1186248,8764437,1593,95096,86477,,,,14.0,,,,,1,1,11.0
Borba,2020,1732292,451994,5445751,41692778,4916,191269,146175,201.0,313.0,,,,,,,1,0,68.0
Urucará,2020,641272,243591,1540720,28646030,3347,119031,9499,67.0,9.0,31500.0,235.0,92.0,,,,1,0,19.0
Manaus,2020,1617104,102232,637037,9810569,286780,291527,8606,1629.0,20.0,8643.0,184.0,,2021.0,,,1,1,57.0
Codajás,2020,1440745,557614,6098916,12800275,2619,37136,16158,,,,,,,,,1,0,21.0
São Paulo de Olivença,2020,646643,62379,3926230,17377491,10421,29570,5599,80.0,,,,,,,,1,1,54.0
Alvarães,2020,186730,36540,470591,5899217,1390,42987,1397,8.0,5.0,,,,,,,1,1,28.0
Canutama,2020,337274,168806,5870506,29837533,2691,1138810,559306,57.0,18438.0,,276.0,,,93.0,,1,0,247.0
Amaturá,2020,315486,23910,2039810,2933289,3259,7212,4204,,,,,,,,,1,0,5.0
São Sebastião do Uatumã,2020,535085,100471,643980,10505326,3191,122131,6704,216.0,9.0,,57.0,,,,,1,0,39.0
Nova Olinda do Norte,2020,448218,149049,978344,4530015,3325,133342,12248,,50.0,,,,,,,1,1,52.0
Urucurituba,2020,955253,809929,1282676,105731,2945,49895,931,1.0,,,8.0,,,,,1,0,3.0
Iranduba,2020,338208,129578,360502,1436275,22776,192835,2237,635.0,7.0,,220.0,,,,,1,1,3.0
Carauari,2020,412374,85124,5482597,22871661,4211,91296,1521,126.0,258.0,,,,,,,1,1,8.0
Jutaí,2020,1234387,161284,9717233,66774687,2542,61225,15282,,427.0,,,,,,,1,0,113.0
Santa Isabel do Rio Negro,2020,738015,493397,14358257,54459429,3074,20092,110773,176.0,208.0,,,3419.0,,,,1,0,36.0
Beruri,2020,1013278,307587,4543534,13646957,2167,90649,2770,28.0,24.0,,,,,,,1,1,24.0
Benjamin Constant,2020,183850,16809,885644,8635005,11192,12851,349,,,,,,,,,1,0,8.0
Itamarati,2020,289790,51285,2728506,25335383,1813,36869,1268,11.0,,,,,,,,1,1,7.0
Tapauá,2020,1377806,795105,14785218,78456139,1820,128835,4276,26.0,338.0,,,,,,,1,1,69.0
Boa Vista do Ramos,2020,369195,326775,768464,1340071,1990,87388,6964,14.0,,,,,,,,1,0,15.0
Lábrea,2020,534895,345647,6140561,63408784,7575,5689397,981548,1382.0,10662.0,3460.0,13803.0,2448.0,,,,1,1,628.0
Careiro,2020,298130,302439,1724513,4022424,3622,453539,28473,140.0,144.0,185.0,60.0,,,,,1,1,28.0
Maraã,2020,1564322,902269,10078478,6238196,1659,21915,37309,,,,,,,,,1,1,13.0
Nhamundá,2020,986192,441171,575236,13573090,1161,170965,8161,374.0,172.0,,928.0,,,,,1,1,34.0
Anamã,2020,196305,62401,656242,1768706,636,14994,41918,21.0,,,,,,,,1,1,4.0
Itacoatiara,2020,1832038,653722,2016111,4795071,20973,576318,65559,430.0,,1257.0,15.0,,,,,1,0,202.0
Careiro da Várzea,2021,741286,544585,791070,494069,714,323480,48554,,,,,,,,,1,1,60.0
Santo Antônio do Içá,2021,596991,22242,4146419,9062057,10553,17614,7171,5.0,,,,,,,,1,0,45.0
Boca do Acre,2021,156619,63217,652314,20582737,5831,2844604,10777,2076.0,1823.0,,809.0,,,,,1,1,663.0
Tonantins,2021,374498,68153,2099398,4644161,2588,13136,18017,,,,,,,,,1,0,11.0
Tefé,2021,703527,116328,1962594,23642700,9143,144321,3635,52.0,370.0,,,,,,,1,1,113.0
Uarini,2021,520264,113825,3317137,7466604,2119,64112,27467,33.0,,,,,,,,1,1,46.0
Guajará,2021,45535,15973,1178418,6794598,4038,508372,1932,40.0,11.0,,,,,,,1,1,164.0
Autazes,2021,1267418,437823,1442257,4565529,8360,772709,84487,,168.0,,,,,,,1,1,193.0
Japurá,2021,1507808,153656,7706524,52979705,1173,18831,6481,,,16026.0,,,,,,1,1,19.0
Parintins,2021,2458692,608144,961610,2186766,17791,415481,19961,173.0,53.0,,944.0,,,,,1,0,38.0
Humaitá,2021,826755,739176,6081090,27787061,16414,1154781,706079,1660.0,10380.0,,324.0,,,,,1,1,271.0
Barcelos,2021,5100514,7801730,36629095,86807409,3827,64786,446613,263.0,14639.0,,2167.0,6705.0,,,,1,1,12.0
Juruá,2021,681011,194335,6922630,13899135,2035,67648,18291,12.0,,,,,,,,1,1,12.0
Pauini,2021,277331,76381,1846878,44520732,2922,252015,4129,58.0,168.0,,,,,,,1,0,92.0
Presidente Figueiredo,2021,2816202,235839,1108150,23754621,8206,322659,70734,92.0,203.0,59891.0,2178.0,,45996.0,,,1,1,88.0
Ipixuna,2021,130524,28953,2096655,11155874,4613,232877,674,,14.0,,,,,,,1,1,63.0
Rio Preto da Eva,2021,13079,8774,173000,6099156,3841,200431,12585,39.0,,581.0,103.0,,,,,1,1,39.0
Eirunepé,2021,240732,71461,2417101,13948678,6168,179732,412,158.0,26.0,,,,,,,1,1,30.0
Barreirinha,2021,963303,369544,687519,4183003,4611,208517,26352,191.0,2.0,,260.0,,,,,1,1,18.0
Silves,2021,619067,155407,266500,3028911,1525,72651,25612,12.0,,,252.0,,,,,1,0,19.0
Manicoré,2021,786767,556902,5000805,43521543,11435,1968472,2509773,4192.0,22014.0,,1397.0,5790.0,,,,1,1,292.0
Tabatinga,2021,107436,25035,969066,2506451,15981,29457,1136,101.0,,,,,,,,1,1,9.0
Anori,2021,722112,296385,3601472,2100516,2401,30085,16477,,8.0,,,,,,,1,1,4.0
Apuí,2021,281853,18720,1519521,55704972,5613,3589051,56393,94.0,37522.0,,643.0,4179.0,,,,1,1,578.0
Novo Airão,2021,1272930,194552,7728671,33000379,4344,54508,1417,,48.0,,247.0,,,,,1,1,14.0
Envira,2021,74906,16692,437333,7664916,4284,269125,555,25.0,6.0,,,,,,,1,1,81.0
Atalaia do Norte,2021,357011,14880,5173001,79760986,3183,20603,486,2.0,,,,,,,,1,1,10.0
